motif,NumOfProbes,PercentageOfProbes,lowerOR,upperOR,OR,p.value,FDR,TF family,TF subfamily,TF.family.member,TF.subfamily.member
RXRA_HUMAN.H11MO.1.A,6,0.0759493670886076,0.16501444818315747,1.0883916081816274,0.4694517540751581,0.07360893643950586,0.25914378993086307,RXR-related receptors (NR2){2.1.3},Retinoid X receptors (NR2B){2.1.3.1},HNF4A;HNF4G;NR2C1;NR2C2;NR2E1;NR2E3;NR2F1;NR2F2;NR2F6;RXRA;RXRB;RXRG,RXRA;RXRB;RXRG
SP1_HUMAN.H11MO.1.A,23,0.2911392405063291,0.16470832133638028,0.4732568369446655,0.2833254391206436,1.5453553368702636e-7,1.985781607878289e-5,Three-zinc finger Krüppel-related factors{2.3.1},Sp1-like factors{2.3.1.1},EGR1;EGR2;EGR3;EGR4;KLF1;KLF10;KLF11;KLF12;KLF13;KLF14;KLF15;KLF16;KLF17;KLF2;KLF3;KLF4;KLF5;KLF6;KLF7;KLF8;KLF9;SP1;SP2;SP3;SP4;SP5;SP6;SP7;SP8;SP9,SP1;SP2;SP3;SP4
HNF4A_HUMAN.H11MO.0.A,4,0.05063291139240506,0.16453689912321084,1.7209244091618336,0.6294735600318987,0.5157891256904354,0.7345506277516354,RXR-related receptors (NR2){2.1.3},HNF-4 (NR2A){2.1.3.2},HNF4A;HNF4G;NR2C1;NR2C2;NR2E1;NR2E3;NR2F1;NR2F2;NR2F6;RXRA;RXRB;RXRG,HNF4A;HNF4G
TFDP1_HUMAN.H11MO.0.C,15,0.189873417721519,0.16412109576026937,0.5607474587543482,0.31279792852990823,1.895092074444716e-5,7.979329074318818e-4,E2F-related factors{3.3.2},Dp-1{3.3.2.2},E2F1;E2F2;E2F3;E2F4;E2F5;E2F6;E2F7;E2F8;TFDP1;TFDP2,TFDP1
HAND1_HUMAN.H11MO.1.D,9,0.11392405063291139,0.16372448266985307,0.7643853232388836,0.3761977739147884,0.0032340829673780046,0.03549781441890963,Tal-related factors{1.2.3},Twist-like factors{1.2.3.2},ATOH1;ATOH7;ATOH8;BHLHA15;BHLHA9;BHLHE22;BHLHE23;FERD3L;FIGLA;HAND1;HAND2;LYL1;MESP1;MESP2;MSC;MSGN1;NEUROD1;NEUROD2;NEUROD4;NEUROD6;NEUROG1;NEUROG2;NEUROG3;NHLH1;NHLH2;OLIG1;OLIG2;OLIG3;PTF1A;SCX;TAL1;TAL2;TCF15;TCF21;TCF23;TWIST1;TWIST2,FIGLA;HAND1;PTF1A;TWIST1
TWST1_HUMAN.H11MO.1.A,5,0.06329113924050633,0.16333117893920876,1.3031209192882534,0.5243378168221986,0.20071991434032618,0.4369313192593231,Tal-related factors{1.2.3},Twist-like factors{1.2.3.2},ATOH1;ATOH7;ATOH8;BHLHA15;BHLHA9;BHLHE22;BHLHE23;FERD3L;FIGLA;HAND1;HAND2;LYL1;MESP1;MESP2;MSC;MSGN1;NEUROD1;NEUROD2;NEUROD4;NEUROD6;NEUROG1;NEUROG2;NEUROG3;NHLH1;NHLH2;OLIG1;OLIG2;OLIG3;PTF1A;SCX;TAL1;TAL2;TCF15;TCF21;TCF23;TWIST1;TWIST2,FIGLA;HAND1;PTF1A;TWIST1
SPZ1_HUMAN.H11MO.0.D,7,0.08860759493670886,0.1633045954548147,0.9333076022426143,0.42479181703420177,0.02506548295238611,0.13146590038292308,,,SPZ1,SPZ1
ZN490_HUMAN.H11MO.0.C,4,0.05063291139240506,0.16319652473312848,1.7065068999803104,0.6242632921814569,0.5163767058902548,0.7345506277516354,More than 3 adjacent zinc finger factors{2.3.3},ZNF763-like factors{2.3.3.33},BCL6;BCL6B;CTCF;CTCFL;FEZF1;FEZF2;GFI1;GFI1B;GLI1;GLI2;GLI3;GLI4;GLIS1;GLIS2;GLIS3;HKR1;MTF1;MYNN;MZF1;OSR2;OVOL1;OVOL2;PLAG1;PLAGL1;PLAGL2;PRDM1;PRDM14;PRDM6;SCRT1;SCRT2;SNAI1;SNAI2;SNAI3;WT1;YY1;YY2;ZBTB12;ZBTB14;ZBTB18;ZBTB20;ZBTB26;ZBTB42;ZBTB45;ZBTB47;ZBTB48;ZBTB49;ZBTB6;ZBTB7A;ZBTB7B;ZBTB7C;ZFP14;ZFP2;ZFP28;ZFP30;ZFP37;ZFP42;ZFP64;ZFP69;ZFP69B;ZFP82;ZFP91;ZFX;ZIC1;ZIC2;ZIC3;ZIC4;ZIC5;ZIK1;ZIM3;ZKSCAN1;ZKSCAN2;ZKSCAN3;ZKSCAN4;ZNF121;ZNF124;ZNF133;ZNF136;ZNF138;ZNF14;ZNF140;ZNF143;ZNF146;ZNF148;ZNF155;ZNF157;ZNF160;ZNF169;ZNF175;ZNF177;ZNF18;ZNF180;ZNF181;ZNF2;ZNF20;ZNF212;ZNF213;ZNF214;ZNF221;ZNF222;ZNF223;ZNF224;ZNF225;ZNF226;ZNF227;ZNF229;ZNF230;ZNF232;ZNF233;ZNF234;ZNF235;ZNF24;ZNF25;ZNF250;ZNF257;ZNF26;ZNF260;ZNF263;ZNF264;ZNF268;ZNF274;ZNF276;ZNF28;ZNF280A;ZNF280B;ZNF280C;ZNF280D;ZNF281;ZNF282;ZNF283;ZNF284;ZNF285;ZNF286A;ZNF286B;ZNF3;ZNF30;ZNF300;ZNF302;ZNF317;ZNF32;ZNF320;ZNF322;ZNF324;ZNF324B;ZNF329;ZNF331;ZNF333;ZNF33A;ZNF33B;ZNF343;ZNF345;ZNF347;ZNF350;ZNF354A;ZNF354B;ZNF362;ZNF366;ZNF383;ZNF384;ZNF394;ZNF397;ZNF398;ZNF404;ZNF41;ZNF410;ZNF419;ZNF420;ZNF431;ZNF432;ZNF436;ZNF439;ZNF44;ZNF440;ZNF442;ZNF443;ZNF446;ZNF449;ZNF45;ZNF460;ZNF468;ZNF479;ZNF484;ZNF490;ZNF500;ZNF502;ZNF524;ZNF525;ZNF528;ZNF543;ZNF544;ZNF546;ZNF547;ZNF548;ZNF549;ZNF554;ZNF555;ZNF557;ZNF558;ZNF559;ZNF561;ZNF562;ZNF563;ZNF564;ZNF566;ZNF567;ZNF568;ZNF57;ZNF570;ZNF571;ZNF572;ZNF577;ZNF581;ZNF582;ZNF583;ZNF585A;ZNF586;ZNF589;ZNF595;ZNF599;ZNF600;ZNF605;ZNF607;ZNF611;ZNF613;ZNF614;ZNF615;ZNF616;ZNF619;ZNF620;ZNF621;ZNF625;ZNF627;ZNF649;ZNF652;ZNF653;ZNF665;ZNF667;ZNF669;ZNF670;ZNF672;ZNF679;ZNF680;ZNF683;ZNF689;ZNF692;ZNF701;ZNF705D;ZNF705E;ZNF705G;ZNF708;ZNF709;ZNF71;ZNF710;ZNF713;ZNF721;ZNF727;ZNF729;ZNF736;ZNF75A;ZNF75D;ZNF76;ZNF763;ZNF764;ZNF765;ZNF768;ZNF77;ZNF771;ZNF773;ZNF774;ZNF776;ZNF777;ZNF780A;ZNF780B;ZNF782;ZNF785;ZNF799;ZNF805;ZNF808;ZNF81;ZNF813;ZNF816;ZNF823;ZNF829;ZNF836;ZNF841;ZNF844;ZNF845;ZNF846;ZNF85;ZNF853;ZNF860;ZNF878;ZNF891;ZNF99;ZSCAN16;ZSCAN2;ZSCAN22;ZSCAN23;ZSCAN29;ZSCAN31;ZSCAN32;ZSCAN4;ZSCAN5A;ZSCAN5B;ZSCAN5C;ZSCAN9;ZXDA;ZXDB;ZXDC,ZNF136;ZNF490;ZNF563
PDX1_HUMAN.H11MO.1.A,3,0.0379746835443038,0.162698632165972,2.5990110125285315,0.8248652194785332,0.9999999999999999,1,HOX-related factors{3.1.1},PDX{3.1.1.15},CDX1;CDX2;CDX4;EVX1;EVX2;GBX1;GBX2;GSX1;GSX2;HDX;HMBOX1;HNF1A;HNF1B;HOXA1;HOXA10;HOXA11;HOXA13;HOXA2;HOXA3;HOXA4;HOXA5;HOXA6;HOXA7;HOXA9;HOXB1;HOXB13;HOXB2;HOXB3;HOXB4;HOXB5;HOXB6;HOXB7;HOXB8;HOXB9;HOXC10;HOXC11;HOXC12;HOXC13;HOXC4;HOXC5;HOXC6;HOXC8;HOXC9;HOXD1;HOXD10;HOXD11;HOXD12;HOXD13;HOXD3;HOXD4;HOXD8;HOXD9;MEOX1;MEOX2;MNX1;PDX1;POU1F1;POU2F1;POU2F2;POU2F3;POU3F1;POU3F2;POU3F3;POU3F4;POU4F1;POU4F2;POU4F3;POU5F1;POU5F2;POU6F1;POU6F2,PDX1
MAX_HUMAN.H11MO.0.A,9,0.11392405063291139,0.15868414371446596,0.7406482936577207,0.3645685417777538,0.0022358547833142366,0.02825973832680781,bHLH-ZIP factors{1.2.6},Myc / Max factors{1.2.6.5},MAX;MITF;MLX;MLXIP;MLXIPL;MNT;MXD1;MXD3;MXD4;MXI1;MYC;MYCL;MYCN;REPIN1;SREBF1;SREBF2;TFAP4;TFE3;TFEB;TFEC;USF1;USF2,MAX;MYCN;MYC
ZN547_HUMAN.H11MO.0.C,5,0.06329113924050633,0.15864982835646071,1.2649340981011672,0.5091658793308457,0.20288120920212407,0.4369313192593231,More than 3 adjacent zinc finger factors{2.3.3},unclassified{2.3.3.0},BCL6B;BCL6;CTCFL;CTCF;FEZF1;GFI1B;GFI1;GLI1;GLI2;GLI3;GLIS1;GLIS2;GLIS3;MTF1;MYNN;MZF1;OSR2;OVOL1;OVOL2;ZNF146;PLAG1;PLAGL1;PRDM14;PRDM1;PRDM6;SCRT1;SCRT2;SNAI1;SNAI2;YY1;YY2;WT1;ZNF324;ZNF354A;ZBTB14;ZBTB18;ZBTB48;ZBTB49;ZBTB7A;ZBTB7B;ZBTB6;ZFP64;ZFP28;ZFP42;ZFP82;ZFX;ZIC1;ZIC2;ZIC3;ZIC4;ZIM3;ZKSCAN1;ZKSCAN3;ZNF121;ZNF136;ZNF140;ZNF143;ZNF148;ZNF214;ZNF232;ZNF250;ZNF257;ZNF260;ZNF263;ZNF264;ZNF274;ZNF281;ZNF282;ZNF317;ZNF320;ZNF322;ZNF329;ZNF331;ZNF333;ZNF350;ZNF384;ZNF394;ZNF410;ZNF436;ZNF449;ZNF490;ZNF502;ZNF524;ZNF528;ZNF547;ZNF549;ZNF554;ZNF563;ZNF582;ZNF586;ZNF589;ZNF652;ZNF667;ZNF680;ZNF708;ZNF713;ZNF768;ZNF816;ZNF18;ZNF41;ZNF76;ZNF85;ZSCAN16;ZSCAN22;ZSCAN31;ZSCAN4,MYNN;MZF1;OSR2;PRDM14;PRDM6;WT1;ZBTB14;ZBTB48;ZBTB49;ZFP64;ZFP28;ZIM3;ZNF121;ZNF250;ZNF257;ZNF263;ZNF274;ZNF317;ZNF320;ZNF329;ZNF331;ZNF394;ZNF449;ZNF502;ZNF528;ZNF547;ZNF549;ZNF554;ZNF586;ZNF589;ZNF667;ZNF680;ZNF708;ZNF713;ZNF768;ZNF18;ZNF85;ZSCAN16;ZSCAN22
NKX62_HUMAN.H11MO.0.D,3,0.0379746835443038,0.15841065587919073,2.526875247485807,0.8027099682050902,0.9999999999999999,1,NK-related factors{3.1.2},NK-6{3.1.2.19},BARHL1;BARHL2;BARX1;BARX2;BSX;DBX1;DBX2;DLX1;DLX2;DLX3;DLX4;DLX5;DLX6;EMX1;EMX2;EN1;EN2;HHEX;HLX;HMX1;HMX2;HMX3;LBX1;LBX2;MSX1;MSX2;NANOG;NKX1-1;NKX1-2;NKX2-1;NKX2-2;NKX2-3;NKX2-4;NKX2-5;NKX2-6;NKX2-8;NKX3-1;NKX3-2;NKX6-1;NKX6-2;NKX6-3;NOTO;TLX1;TLX2;TLX3;VAX1;VAX2;VENTX,NKX6-1;NKX6-2
OLIG3_HUMAN.H11MO.0.D,3,0.0379746835443038,0.15841065587919073,2.526875247485807,0.8027099682050902,0.9999999999999999,1,Tal-related factors{1.2.3},Neurogenin / Atonal-like factors{1.2.3.4},ATOH1;ATOH7;ATOH8;BHLHA15;BHLHA9;BHLHE22;BHLHE23;FERD3L;FIGLA;HAND1;HAND2;LYL1;MESP1;MESP2;MSC;MSGN1;NEUROD1;NEUROD2;NEUROD4;NEUROD6;NEUROG1;NEUROG2;NEUROG3;NHLH1;NHLH2;OLIG1;OLIG2;OLIG3;PTF1A;SCX;TAL1;TAL2;TCF15;TCF21;TCF23;TWIST1;TWIST2,ATOH1;BHLHA15;BHLHE22;BHLHE23;NEUROD1;NEUROD2;NEUROG2;OLIG1;OLIG2;OLIG3
COT2_HUMAN.H11MO.1.A,7,0.08860759493670886,0.1535003886730441,0.8765997532027009,0.399176713271756,0.018119316117578627,0.1145081371037141,RXR-related receptors (NR2){2.1.3},COUP-like receptors (NR2F){2.1.3.5},HNF4A;HNF4G;NR2C1;NR2C2;NR2E1;NR2E3;NR2F1;NR2F2;NR2F6;RXRA;RXRB;RXRG,NR2F1;NR2F2;NR2F6
ZN140_HUMAN.H11MO.0.C,4,0.05063291139240506,0.15314389570237524,1.5978884238176065,0.5852790676838384,0.4013115339868154,0.6327427253657151,More than 3 adjacent zinc finger factors{2.3.3},ZNF302-like factors{2.3.3.44},BCL6;BCL6B;CTCF;CTCFL;FEZF1;FEZF2;GFI1;GFI1B;GLI1;GLI2;GLI3;GLI4;GLIS1;GLIS2;GLIS3;HKR1;MTF1;MYNN;MZF1;OSR2;OVOL1;OVOL2;PLAG1;PLAGL1;PLAGL2;PRDM1;PRDM14;PRDM6;SCRT1;SCRT2;SNAI1;SNAI2;SNAI3;WT1;YY1;YY2;ZBTB12;ZBTB14;ZBTB18;ZBTB20;ZBTB26;ZBTB42;ZBTB45;ZBTB47;ZBTB48;ZBTB49;ZBTB6;ZBTB7A;ZBTB7B;ZBTB7C;ZFP14;ZFP2;ZFP28;ZFP30;ZFP37;ZFP42;ZFP64;ZFP69;ZFP69B;ZFP82;ZFP91;ZFX;ZIC1;ZIC2;ZIC3;ZIC4;ZIC5;ZIK1;ZIM3;ZKSCAN1;ZKSCAN2;ZKSCAN3;ZKSCAN4;ZNF121;ZNF124;ZNF133;ZNF136;ZNF138;ZNF14;ZNF140;ZNF143;ZNF146;ZNF148;ZNF155;ZNF157;ZNF160;ZNF169;ZNF175;ZNF177;ZNF18;ZNF180;ZNF181;ZNF2;ZNF20;ZNF212;ZNF213;ZNF214;ZNF221;ZNF222;ZNF223;ZNF224;ZNF225;ZNF226;ZNF227;ZNF229;ZNF230;ZNF232;ZNF233;ZNF234;ZNF235;ZNF24;ZNF25;ZNF250;ZNF257;ZNF26;ZNF260;ZNF263;ZNF264;ZNF268;ZNF274;ZNF276;ZNF28;ZNF280A;ZNF280B;ZNF280C;ZNF280D;ZNF281;ZNF282;ZNF283;ZNF284;ZNF285;ZNF286A;ZNF286B;ZNF3;ZNF30;ZNF300;ZNF302;ZNF317;ZNF32;ZNF320;ZNF322;ZNF324;ZNF324B;ZNF329;ZNF331;ZNF333;ZNF33A;ZNF33B;ZNF343;ZNF345;ZNF347;ZNF350;ZNF354A;ZNF354B;ZNF362;ZNF366;ZNF383;ZNF384;ZNF394;ZNF397;ZNF398;ZNF404;ZNF41;ZNF410;ZNF419;ZNF420;ZNF431;ZNF432;ZNF436;ZNF439;ZNF44;ZNF440;ZNF442;ZNF443;ZNF446;ZNF449;ZNF45;ZNF460;ZNF468;ZNF479;ZNF484;ZNF490;ZNF500;ZNF502;ZNF524;ZNF525;ZNF528;ZNF543;ZNF544;ZNF546;ZNF547;ZNF548;ZNF549;ZNF554;ZNF555;ZNF557;ZNF558;ZNF559;ZNF561;ZNF562;ZNF563;ZNF564;ZNF566;ZNF567;ZNF568;ZNF57;ZNF570;ZNF571;ZNF572;ZNF577;ZNF581;ZNF582;ZNF583;ZNF585A;ZNF586;ZNF589;ZNF595;ZNF599;ZNF600;ZNF605;ZNF607;ZNF611;ZNF613;ZNF614;ZNF615;ZNF616;ZNF619;ZNF620;ZNF621;ZNF625;ZNF627;ZNF649;ZNF652;ZNF653;ZNF665;ZNF667;ZNF669;ZNF670;ZNF672;ZNF679;ZNF680;ZNF683;ZNF689;ZNF692;ZNF701;ZNF705D;ZNF705E;ZNF705G;ZNF708;ZNF709;ZNF71;ZNF710;ZNF713;ZNF721;ZNF727;ZNF729;ZNF736;ZNF75A;ZNF75D;ZNF76;ZNF763;ZNF764;ZNF765;ZNF768;ZNF77;ZNF771;ZNF773;ZNF774;ZNF776;ZNF777;ZNF780A;ZNF780B;ZNF782;ZNF785;ZNF799;ZNF805;ZNF808;ZNF81;ZNF813;ZNF816;ZNF823;ZNF829;ZNF836;ZNF841;ZNF844;ZNF845;ZNF846;ZNF85;ZNF853;ZNF860;ZNF878;ZNF891;ZNF99;ZSCAN16;ZSCAN2;ZSCAN22;ZSCAN23;ZSCAN29;ZSCAN31;ZSCAN32;ZSCAN4;ZSCAN5A;ZSCAN5B;ZSCAN5C;ZSCAN9;ZXDA;ZXDB;ZXDC,ZNF140
RFX2_HUMAN.H11MO.1.A,5,0.06329113924050633,0.15247670971679742,1.214654922073215,0.48918664405219836,0.1525621734899604,0.38066484064970696,RFX-related factors{3.3.3},RFX2{3.3.3.0.2},RFX1;RFX2;RFX3;RFX4;RFX5;RFX6;RFX7;RFX8,RFX2
GLI2_HUMAN.H11MO.0.D,6,0.0759493670886076,0.14998437832138045,0.9876063651964929,0.42638896423899275,0.03985462131691489,0.1820566374697686,More than 3 adjacent zinc finger factors{2.3.3},GLI-like factors{2.3.3.1},BCL6;BCL6B;CTCF;CTCFL;FEZF1;FEZF2;GFI1;GFI1B;GLI1;GLI2;GLI3;GLI4;GLIS1;GLIS2;GLIS3;HKR1;MTF1;MYNN;MZF1;OSR2;OVOL1;OVOL2;PLAG1;PLAGL1;PLAGL2;PRDM1;PRDM14;PRDM6;SCRT1;SCRT2;SNAI1;SNAI2;SNAI3;WT1;YY1;YY2;ZBTB12;ZBTB14;ZBTB18;ZBTB20;ZBTB26;ZBTB42;ZBTB45;ZBTB47;ZBTB48;ZBTB49;ZBTB6;ZBTB7A;ZBTB7B;ZBTB7C;ZFP14;ZFP2;ZFP28;ZFP30;ZFP37;ZFP42;ZFP64;ZFP69;ZFP69B;ZFP82;ZFP91;ZFX;ZIC1;ZIC2;ZIC3;ZIC4;ZIC5;ZIK1;ZIM3;ZKSCAN1;ZKSCAN2;ZKSCAN3;ZKSCAN4;ZNF121;ZNF124;ZNF133;ZNF136;ZNF138;ZNF14;ZNF140;ZNF143;ZNF146;ZNF148;ZNF155;ZNF157;ZNF160;ZNF169;ZNF175;ZNF177;ZNF18;ZNF180;ZNF181;ZNF2;ZNF20;ZNF212;ZNF213;ZNF214;ZNF221;ZNF222;ZNF223;ZNF224;ZNF225;ZNF226;ZNF227;ZNF229;ZNF230;ZNF232;ZNF233;ZNF234;ZNF235;ZNF24;ZNF25;ZNF250;ZNF257;ZNF26;ZNF260;ZNF263;ZNF264;ZNF268;ZNF274;ZNF276;ZNF28;ZNF280A;ZNF280B;ZNF280C;ZNF280D;ZNF281;ZNF282;ZNF283;ZNF284;ZNF285;ZNF286A;ZNF286B;ZNF3;ZNF30;ZNF300;ZNF302;ZNF317;ZNF32;ZNF320;ZNF322;ZNF324;ZNF324B;ZNF329;ZNF331;ZNF333;ZNF33A;ZNF33B;ZNF343;ZNF345;ZNF347;ZNF350;ZNF354A;ZNF354B;ZNF362;ZNF366;ZNF383;ZNF384;ZNF394;ZNF397;ZNF398;ZNF404;ZNF41;ZNF410;ZNF419;ZNF420;ZNF431;ZNF432;ZNF436;ZNF439;ZNF44;ZNF440;ZNF442;ZNF443;ZNF446;ZNF449;ZNF45;ZNF460;ZNF468;ZNF479;ZNF484;ZNF490;ZNF500;ZNF502;ZNF524;ZNF525;ZNF528;ZNF543;ZNF544;ZNF546;ZNF547;ZNF548;ZNF549;ZNF554;ZNF555;ZNF557;ZNF558;ZNF559;ZNF561;ZNF562;ZNF563;ZNF564;ZNF566;ZNF567;ZNF568;ZNF57;ZNF570;ZNF571;ZNF572;ZNF577;ZNF581;ZNF582;ZNF583;ZNF585A;ZNF586;ZNF589;ZNF595;ZNF599;ZNF600;ZNF605;ZNF607;ZNF611;ZNF613;ZNF614;ZNF615;ZNF616;ZNF619;ZNF620;ZNF621;ZNF625;ZNF627;ZNF649;ZNF652;ZNF653;ZNF665;ZNF667;ZNF669;ZNF670;ZNF672;ZNF679;ZNF680;ZNF683;ZNF689;ZNF692;ZNF701;ZNF705D;ZNF705E;ZNF705G;ZNF708;ZNF709;ZNF71;ZNF710;ZNF713;ZNF721;ZNF727;ZNF729;ZNF736;ZNF75A;ZNF75D;ZNF76;ZNF763;ZNF764;ZNF765;ZNF768;ZNF77;ZNF771;ZNF773;ZNF774;ZNF776;ZNF777;ZNF780A;ZNF780B;ZNF782;ZNF785;ZNF799;ZNF805;ZNF808;ZNF81;ZNF813;ZNF816;ZNF823;ZNF829;ZNF836;ZNF841;ZNF844;ZNF845;ZNF846;ZNF85;ZNF853;ZNF860;ZNF878;ZNF891;ZNF99;ZSCAN16;ZSCAN2;ZSCAN22;ZSCAN23;ZSCAN29;ZSCAN31;ZSCAN32;ZSCAN4;ZSCAN5A;ZSCAN5B;ZSCAN5C;ZSCAN9;ZXDA;ZXDB;ZXDC,GLI1;GLI2;GLI3;GLIS1;GLIS2;GLIS3;ZIC1;ZIC2;ZIC3;ZIC4
ZKSC3_HUMAN.H11MO.0.D,4,0.05063291139240506,0.1485234024063195,1.5482392168866232,0.5674221118991212,0.40393370062055123,0.6348481277072043,More than 3 adjacent zinc finger factors{2.3.3},ZKSCAN3-like factors{2.3.3.26},BCL6;BCL6B;CTCF;CTCFL;FEZF1;FEZF2;GFI1;GFI1B;GLI1;GLI2;GLI3;GLI4;GLIS1;GLIS2;GLIS3;HKR1;MTF1;MYNN;MZF1;OSR2;OVOL1;OVOL2;PLAG1;PLAGL1;PLAGL2;PRDM1;PRDM14;PRDM6;SCRT1;SCRT2;SNAI1;SNAI2;SNAI3;WT1;YY1;YY2;ZBTB12;ZBTB14;ZBTB18;ZBTB20;ZBTB26;ZBTB42;ZBTB45;ZBTB47;ZBTB48;ZBTB49;ZBTB6;ZBTB7A;ZBTB7B;ZBTB7C;ZFP14;ZFP2;ZFP28;ZFP30;ZFP37;ZFP42;ZFP64;ZFP69;ZFP69B;ZFP82;ZFP91;ZFX;ZIC1;ZIC2;ZIC3;ZIC4;ZIC5;ZIK1;ZIM3;ZKSCAN1;ZKSCAN2;ZKSCAN3;ZKSCAN4;ZNF121;ZNF124;ZNF133;ZNF136;ZNF138;ZNF14;ZNF140;ZNF143;ZNF146;ZNF148;ZNF155;ZNF157;ZNF160;ZNF169;ZNF175;ZNF177;ZNF18;ZNF180;ZNF181;ZNF2;ZNF20;ZNF212;ZNF213;ZNF214;ZNF221;ZNF222;ZNF223;ZNF224;ZNF225;ZNF226;ZNF227;ZNF229;ZNF230;ZNF232;ZNF233;ZNF234;ZNF235;ZNF24;ZNF25;ZNF250;ZNF257;ZNF26;ZNF260;ZNF263;ZNF264;ZNF268;ZNF274;ZNF276;ZNF28;ZNF280A;ZNF280B;ZNF280C;ZNF280D;ZNF281;ZNF282;ZNF283;ZNF284;ZNF285;ZNF286A;ZNF286B;ZNF3;ZNF30;ZNF300;ZNF302;ZNF317;ZNF32;ZNF320;ZNF322;ZNF324;ZNF324B;ZNF329;ZNF331;ZNF333;ZNF33A;ZNF33B;ZNF343;ZNF345;ZNF347;ZNF350;ZNF354A;ZNF354B;ZNF362;ZNF366;ZNF383;ZNF384;ZNF394;ZNF397;ZNF398;ZNF404;ZNF41;ZNF410;ZNF419;ZNF420;ZNF431;ZNF432;ZNF436;ZNF439;ZNF44;ZNF440;ZNF442;ZNF443;ZNF446;ZNF449;ZNF45;ZNF460;ZNF468;ZNF479;ZNF484;ZNF490;ZNF500;ZNF502;ZNF524;ZNF525;ZNF528;ZNF543;ZNF544;ZNF546;ZNF547;ZNF548;ZNF549;ZNF554;ZNF555;ZNF557;ZNF558;ZNF559;ZNF561;ZNF562;ZNF563;ZNF564;ZNF566;ZNF567;ZNF568;ZNF57;ZNF570;ZNF571;ZNF572;ZNF577;ZNF581;ZNF582;ZNF583;ZNF585A;ZNF586;ZNF589;ZNF595;ZNF599;ZNF600;ZNF605;ZNF607;ZNF611;ZNF613;ZNF614;ZNF615;ZNF616;ZNF619;ZNF620;ZNF621;ZNF625;ZNF627;ZNF649;ZNF652;ZNF653;ZNF665;ZNF667;ZNF669;ZNF670;ZNF672;ZNF679;ZNF680;ZNF683;ZNF689;ZNF692;ZNF701;ZNF705D;ZNF705E;ZNF705G;ZNF708;ZNF709;ZNF71;ZNF710;ZNF713;ZNF721;ZNF727;ZNF729;ZNF736;ZNF75A;ZNF75D;ZNF76;ZNF763;ZNF764;ZNF765;ZNF768;ZNF77;ZNF771;ZNF773;ZNF774;ZNF776;ZNF777;ZNF780A;ZNF780B;ZNF782;ZNF785;ZNF799;ZNF805;ZNF808;ZNF81;ZNF813;ZNF816;ZNF823;ZNF829;ZNF836;ZNF841;ZNF844;ZNF845;ZNF846;ZNF85;ZNF853;ZNF860;ZNF878;ZNF891;ZNF99;ZSCAN16;ZSCAN2;ZSCAN22;ZSCAN23;ZSCAN29;ZSCAN31;ZSCAN32;ZSCAN4;ZSCAN5A;ZSCAN5B;ZSCAN5C;ZSCAN9;ZXDA;ZXDB;ZXDC,ZKSCAN3
CENPB_HUMAN.H11MO.0.D,5,0.06329113924050633,0.1483181354645331,1.1808520073771955,0.4757428398092121,0.11427646564683723,0.32634857930942973,,,CENPB,CENPB
EGR4_HUMAN.H11MO.0.D,19,0.24050632911392406,0.14801534607452935,0.4552286536034252,0.2651262387521838,1.0202344927537183e-7,1.5732015878262336e-5,Three-zinc finger Krüppel-related factors{2.3.1},EGR factors{2.3.1.3},EGR1;EGR2;EGR3;EGR4;KLF1;KLF10;KLF11;KLF12;KLF13;KLF14;KLF15;KLF16;KLF17;KLF2;KLF3;KLF4;KLF5;KLF6;KLF7;KLF8;KLF9;SP1;SP2;SP3;SP4;SP5;SP6;SP7;SP8;SP9,EGR1;EGR2;EGR3;EGR4
PPARG_HUMAN.H11MO.1.A,4,0.05063291139240506,0.14630691800948956,1.5244616962642203,0.5588629668425767,0.30881337582541585,0.5476585352448671,Thyroid hormone receptor-related factors (NR1){2.1.2},PPAR (NR1C){2.1.2.5},NR1D1;NR1D2;NR1H2;NR1H3;NR1H4;NR1I2;NR1I3;PPARA;PPARD;PPARG;RARA;RARB;RARG;RORA;RORB;RORC;THRA;THRB;VDR,PPARA;PPARD;PPARG
SMCA5_HUMAN.H11MO.0.C,4,0.05063291139240506,0.14630691800948956,1.5244616962642203,0.5588629668425767,0.30881337582541585,0.5476585352448671,Myb/SANT domain factors{3.5.1},SMARCA-like factors{3.5.1.5},CDC5L;MYBL1;MYBL2;MYB;SMARCA1;SMARCA5,SMARCA1;SMARCA5
