Probe,GeneID,Symbol,Distance,Sides,Raw.p
cg24152264,ENSG00000183780,SLC35F3,1220067,R5,0.0018885103131028732
cg24152264,ENSG00000168275,COA6,1688590,R6,1.3378114517043616e-4
cg24152264,ENSG00000059588,TARBP1,1706447,R7,2.060373479809633e-6
cg24152264,ENSG00000168264,IRF2BP2,1919403,R8,0.08673439339457219
cg24152264,ENSG00000173726,TOMM20,2452039,R9,1.7392703120957812e-4
cg24152264,ENSG00000207181,SNORA14B,2470506,R10,0.32305317654135274
cg24250492,ENSG00000058085,LAMC2,-1054369,L10,0.2270406783781521
cg24250492,ENSG00000157064,NMNAT2,-880667,L9,0.8568397016034704
cg24250492,ENSG00000116701,NCF2,-708393,L8,0.9982005414432013
cg24250492,ENSG00000116698,SMG7,-701023,L7,0.006704054675807922
cg24250492,ENSG00000162704,ARPC5,-663512,L6,0.9596638976281999
cg24250492,ENSG00000173627,APOBEC4,-645953,L5,0.9999769098665281
cg24250492,ENSG00000143344,RGL1,-370739,L4,0.8882865158641496
cg24250492,ENSG00000198756,COLGALT2,-261541,L3,0.0017563803928824853
cg24250492,ENSG00000198860,TSEN15,-225058,L2,6.723952195175462e-4
cg24250492,ENSG00000116667,C1orf21,87785,L1,0.9680348510298149
cg24250492,ENSG00000116406,EDEM3,390958,R1,0.014993370708144806
cg24250492,ENSG00000135842,FAM129A,491451,R2,0.15187651032378005
cg24250492,ENSG00000121481,RNF2,746089,R3,9.41977948529193e-4
cg24250492,ENSG00000121486,TRMT1L,818813,R4,0.3359774925057134
cg24250492,ENSG00000116668,SWT1,857805,R5,0.014709445946935391
cg24250492,ENSG00000116679,IVNS1ABP,997113,R6,0.009927801330676216
cg24250492,ENSG00000143341,HMCN1,1435276,R7,0.76606297556676894
cg24250492,ENSG00000116690,PRG4,1996998,R8,0.9999959310078759
cg24250492,ENSG00000047410,TPR,2012377,R9,0.13977033098486946
cg24250492,ENSG00000157181,C1orf27,2076483,R10,0.6360226148687268
cg24250588,ENSG00000127124,HIVEP3,-701411,L10,0.2114033393691684
cg24250588,ENSG00000044012,GUCA2B,-581512,L9,0.9048116337860914
cg24250588,ENSG00000197273,GUCA2A,-572618,L8,0.41405605378834287
cg24250588,ENSG00000198815,FOXJ3,-401459,L7,0.11461548853411081
cg24250588,ENSG00000177181,RIMKLA,-314758,L6,0.9966834317454121
cg24250588,ENSG00000066185,ZMYND12,-281069,L5,0.5150802161879877
cg24250588,ENSG00000127125,PPCS,-263951,L4,0.06716328889993689
cg24250588,ENSG00000186409,CCDC30,-82672,L3,0.05119554639333209
cg24250588,ENSG00000065978,YBX1,-34987,L2,0.014155448903132405
cg24250588,ENSG00000164007,CLDN19,-0,L1,0.004635061728398029
cg24250588,ENSG00000117385,LEPRE1,8996,R1,0.683105188545138
cg24250588,ENSG00000164008,C1orf50,29930,R2,0.0293472210544821
cg24250588,ENSG00000177868,CCDC23,69713,R3,0.26018941852413446
cg24250588,ENSG00000164010,ERMAP,79785,R4,0.17034584107897346
cg24250588,ENSG00000164011,ZNF691,109270,R5,0.36682075821439875
cg24250588,ENSG00000117394,SLC2A1,188042,R6,0.23626133685814504
cg24250588,ENSG00000186973,FAM183A,407814,R7,0.0017346068673427548
cg24250588,ENSG00000117395,EBNA1BP2,426836,R8,0.15010564847182364
cg24250588,ENSG00000243710,WDR65,434810,R9,0.056119919850224284
cg24250588,ENSG00000179178,TMEM125,532655,R10,0.6043668143712783
cg24296187,ENSG00000117625,RCOR3,-944603,L10,8.721682818206301e-4
cg24296187,ENSG00000082512,TRAF5,-886042,L9,0.4488559522381318
cg24296187,ENSG00000153363,LINC00467,-828452,L8,0.7299011130253321
cg24296187,ENSG00000198570,RD3,-768071,L7,0.9999723160506264
cg24296187,ENSG00000170385,SLC30A1,-682246,L6,0.9108516927090714
cg24296187,ENSG00000117650,NEK2,-585370,L5,6.261494655194764e-7
cg24296187,ENSG00000123684,LPGAT1,-430216,L4,1.9516913633436418e-4
cg24296187,ENSG00000143493,INTS7,-225446,L3,3.513666071624096e-7
cg24296187,ENSG00000143476,DTL,-153588,L2,1.3936894908866497e-9
cg24296187,ENSG00000066027,PPP2R5A,24546,L1,0.0011833463096966002
cg24296187,ENSG00000201544,SNORA16B,91825,R1,0.15996350791367803
cg24296187,ENSG00000065600,TMEM206,102940,R2,0.012355704486398542
cg24296187,ENSG00000117691,NENF,171896,R3,0.003025822344697738
cg24296187,ENSG00000162772,ATF3,304343,R4,0.8516513947467028
cg24296187,ENSG00000162771,FAM71A,363456,R5,0.9916504197481245
cg24296187,ENSG00000123685,BATF3,425427,R6,0.999999833974372
cg24296187,ENSG00000117697,NSL1,465162,R7,0.03251122475609193
cg24296187,ENSG00000203705,TATDN3,530837,R8,0.0384065081923845
cg24296187,ENSG00000185523,C1orf227,569150,R9,0.3774680171901896
cg24296187,ENSG00000198468,FLVCR1-AS1,591117,R10,0.28019364594086893
cg24307587,ENSG00000116260,QSOX1,-1939517,L10,0.9919067807012252
cg24307587,ENSG00000121454,LHX4,-1863302,L9,0.06054800568761365
cg24307587,ENSG00000135847,ACBD6,-1640593,L8,0.005411528306075945
cg24307587,ENSG00000143324,XPR1,-1253295,L7,0.002128927082288555
cg24307587,ENSG00000135835,KIAA1614,-1191932,L6,0.9962000996653416
cg24307587,ENSG00000135823,STX6,-1120635,L5,6.050400328246323e-4
cg24307587,ENSG00000153029,MR1,-1081608,L4,0.42502778861165613
cg24307587,ENSG00000162783,IER5,-1052705,L3,0.9906573627385413
cg24307587,ENSG00000198216,CACNA1E,-335463,L2,0.7929466850517526
cg24307587,ENSG00000179930,ZNF648,-81835,L1,0.04344354786305202
cg24307587,ENSG00000135821,GLUL,238154,R1,0.05280471882091606
cg24307587,ENSG00000203730,TEDDM1,254567,R2,4.779168031600849e-5
cg24307587,ENSG00000121446,RGSL1,306571,R3,0.061364681237335766
cg24307587,ENSG00000135828,RNASEL,430084,R4,0.18611493391043887
cg24307587,ENSG00000143333,RGS16,455073,R5,0.9999739072313057
cg24307587,ENSG00000135824,RGS8,502554,R6,0.40603918932363636
cg24307587,ENSG00000135838,NPL,645743,R7,0.32501733228611845
cg24307587,ENSG00000135829,DHX9,695819,R8,2.3678437686442935e-5
cg24307587,ENSG00000157060,SHCBP1L,756315,R9,0.5963216153694616
cg24307587,ENSG00000135862,LAMC1,879910,R10,0.30620114357513106
cg24310780,ENSG00000152332,UHMK1,-2757195,L10,0.0012441515418023543
cg24310780,ENSG00000117143,UAP1,-2686987,L9,0.08793517343837211
cg24310780,ENSG00000162733,DDR2,-2499424,L8,0.9995846538378212
cg24310780,ENSG00000132196,HSD17B7,-2474007,L7,0.002180219139073471
cg24310780,ENSG00000185860,C1orf110,-2418009,L6,0.07969537113699317
cg24310780,ENSG00000117152,RGS4,-2210022,L5,0.9997256572273909
cg24310780,ENSG00000232995,RP11-267N12.3,-1964930,L4,0.999999710984527
cg24310780,ENSG00000143228,NUF2,-1931060,L3,2.568793639833003e-7
cg24310780,ENSG00000185630,PBX1,-388081,L2,0.041665701652250337
cg24310780,ENSG00000162761,LMX1A,-0,L1,0.06023395667088157
cg24310780,ENSG00000143171,RXRG,113542,R1,0.908454598167082
cg24310780,ENSG00000237463,RP11-280O1.2,189461,R2,0.9783151888605581
cg24310780,ENSG00000162763,LRRC52,256627,R3,0.9396799671512307
cg24310780,ENSG00000143198,MGST3,343481,R4,0.9622197162370294
cg24310780,ENSG00000143149,ALDH9A1,374836,R5,0.015575375207760332
cg24310780,ENSG00000143183,TMCO1,439415,R6,0.02174218318546085
cg24310780,ENSG00000143179,UCK2,540151,R7,2.1082826902391048e-7
cg24310780,ENSG00000188859,FAM78B,770057,R8,0.9858445510968676
cg24310780,ENSG00000215834,FMO9P,1316295,R9,0.005461561311696496
cg24310780,ENSG00000143157,POGK,1552064,R10,2.0667715274274396e-4
cg24347498,ENSG00000132681,ATP1A4,-299691,L10,0.9979355910188468
cg24347498,ENSG00000143318,CASQ1,-284782,L9,0.9988460670435229
cg24347498,ENSG00000162734,PEA15,-271292,L8,0.9999992981992244
cg24347498,ENSG00000132716,DCAF8,-201538,L7,0.921330118304762
cg24347498,ENSG00000162735,PEX19,-200320,L6,0.6722563217633517
cg24347498,ENSG00000122218,COPA,-143268,L5,0.9881206275078548
cg24347498,ENSG00000162736,NCSTN,-127716,L4,0.9740165861881331
cg24347498,ENSG00000171786,NHLH1,-113820,L3,0.8585424362251157
cg24347498,ENSG00000162738,VANGL2,-57990,L2,0.005181369490192657
cg24347498,ENSG00000162739,SLAMF6,-0,L1,0.999999998944488
cg24347498,ENSG00000066294,CD84,54424,R1,0.9999999932252741
cg24347498,ENSG00000117090,SLAMF1,121429,R2,0.99999997051271206
cg24347498,ENSG00000117091,CD48,192075,R3,0.9999999837817456
cg24347498,ENSG00000026751,SLAMF7,252576,R4,0.9999999915554588
cg24347498,ENSG00000122224,LY9,309403,R5,0.9999999989924625
cg24347498,ENSG00000122223,CD244,343489,R6,0.9999980132086272
cg24347498,ENSG00000179914,ITLN1,389868,R7,0.9988261218117336
cg24347498,ENSG00000158764,ITLN2,458354,R8,0.9622492860569751
cg24347498,ENSG00000158769,F11R,508540,R9,0.48793479238050746
cg24347498,ENSG00000215845,TSTD1,550960,R10,0.8427279337650788
cg24406771,ENSG00000181873,IBA57,-632088,L10,5.892042381386525e-4
cg24406771,ENSG00000154358,OBSCN,-435469,L9,0.06716328889993689
cg24406771,ENSG00000154370,TRIM11,-407505,L8,0.24568453075790772
cg24406771,ENSG00000162931,TRIM17,-397484,L7,0.23859830999438503
cg24406771,ENSG00000168148,HIST3H3,-389020,L6,0.5033970781764537
cg24406771,ENSG00000181218,HIST3H2A,-356486,L5,0.4279932121626445
cg24406771,ENSG00000196890,HIST3H2BB,-355787,L4,0.724937056115316
cg24406771,ENSG00000168159,RNF187,-318579,L3,0.49396670628660044
cg24406771,ENSG00000183929,DUSP5P1,-213896,L2,0.14145843321872398
cg24406771,ENSG00000116574,RHOU,-119630,L1,0.999999998944488
cg24406771,ENSG00000168118,RAB4A,404773,R1,0.7299011130253321
cg24406771,ENSG00000154429,CCSAP,454709,R2,0.09286239763341596
cg24406771,ENSG00000143632,ACTA1,564943,R3,0.833459527922896
cg24406771,ENSG00000069248,NUP133,574996,R4,0.014430158691300956
cg24406771,ENSG00000135776,ABCB10,650280,R5,0.8238439089737202
cg24406771,ENSG00000135801,TAF5L,726809,R6,0.06716328889993689
cg24406771,ENSG00000135763,URB2,759932,R7,2.1266595720223087e-4
cg24406771,ENSG00000143641,GALNT2,1191487,R8,0.5779333987417289
cg24406771,ENSG00000177614,PGBD5,1455343,R9,0.9308474801581442
cg24406771,ENSG00000135775,COG2,1776186,R10,0.04303058179403342
cg24412662,ENSG00000116151,MORN1,-543520,L10,0.973556750846412
cg24412662,ENSG00000157916,RER1,-529783,L9,0.8159042616515677
cg24412662,ENSG00000157911,PEX10,-521430,L8,0.002396779381631538
cg24412662,ENSG00000149527,PLCH2,-429697,L7,0.004542277148480404
cg24412662,ENSG00000157881,PANK4,-408627,L6,0.07539294243958565
cg24412662,ENSG00000197921,HES5,-404982,L5,0.032790977255312756
cg24412662,ENSG00000157873,TNFRSF14,-369845,L4,0.9987243858194933
cg24412662,ENSG00000157870,FAM213B,-343758,L3,0.8839135583918485
cg24412662,ENSG00000142606,MMEL1,-302185,L2,0.9191499134040773
cg24412662,ENSG00000169717,ACTRT2,71377,L1,0.7244076131764386
cg24412662,ENSG00000177133,LINC00982,109510,R1,0.9999988805315574
cg24412662,ENSG00000142611,PRDM16,119063,R2,0.9999985176802302
cg24412662,ENSG00000130762,ARHGEF16,504321,R3,0.062383831139585094
cg24412662,ENSG00000162591,MEGF6,539815,R4,0.9412452806965665
cg24412662,ENSG00000158109,TPRG1L,674897,R5,0.16279213551298868
cg24412662,ENSG00000116213,WRAP73,680662,R6,0.002956820082683686
cg24412662,ENSG00000078900,TP73,702415,R7,9.181572991006351e-4
cg24412662,ENSG00000227372,TP73-AS1,785879,R8,0.5211074755737223
cg24412662,ENSG00000162592,CCDC27,802293,R9,0.7770102617362513
cg24412662,ENSG00000235169,SMIM1,822683,R10,0.9847180065247939
cg24446417,ENSG00000123843,C4BPB,-2284688,L10,0.9999999923083978
cg24446417,ENSG00000123838,C4BPA,-2239709,L9,0.9999991522715985
cg24446417,ENSG00000196352,CD55,-2023715,L8,0.9995113627431338
cg24446417,ENSG00000117322,CR2,-1894786,L7,0.999992893056928
cg24446417,ENSG00000203710,CR1,-1744034,L6,0.9999999988942909
cg24446417,ENSG00000197721,CR1L,-1646265,L5,0.9997941369129418
cg24446417,ENSG00000117335,CD46,-1589168,L4,0.3782660588426344
cg24446417,ENSG00000174059,CD34,-1473279,L3,0.9999996486333929
cg24446417,ENSG00000076356,PLXNA2,-1140361,L2,0.6473199992663901
cg24446417,ENSG00000008118,CAMK1G,199033,L1,0.9999999995680038
cg24446417,ENSG00000196878,LAMB3,230186,R1,0.0018885103131028732
cg24446417,ENSG00000123689,G0S2,290736,R2,0.9999944220723889
cg24446417,ENSG00000117594,HSD11B1,301481,R3,0.9999999998768706
cg24446417,ENSG00000009790,TRAF3IP3,371348,R4,0.9999999999662074
cg24446417,ENSG00000162757,C1orf74,397632,R5,0.0024538764217568575
cg24446417,ENSG00000117595,IRF6,401007,R6,8.823490060314035e-9
cg24446417,ENSG00000117597,DIEXF,443323,R7,4.34322213684651e-5
cg24446417,ENSG00000143469,SYT14,553509,R8,3.1330879373207653e-4
cg24446417,ENSG00000203706,SERTAD4-AS1,846772,R9,0.015281993475206052
cg24446417,ENSG00000082497,SERTAD4,848115,R10,0.005295336831886253
cg24499605,ENSG00000157911,PEX10,-797688,L10,0.00860947961833709
cg24499605,ENSG00000149527,PLCH2,-705955,L9,0.15010564847182364
cg24499605,ENSG00000157881,PANK4,-684885,L8,0.15727206623492115
cg24499605,ENSG00000197921,HES5,-681240,L7,0.2812662582397484
cg24499605,ENSG00000157873,TNFRSF14,-646103,L6,0.8533946274787634
cg24499605,ENSG00000157870,FAM213B,-620016,L5,0.2776529024694191
cg24499605,ENSG00000142606,MMEL1,-578443,L4,0.9228522742910267
cg24499605,ENSG00000169717,ACTRT2,-203459,L3,0.27559238682356135
cg24499605,ENSG00000177133,LINC00982,-157923,L2,0.9999928981270239
cg24499605,ENSG00000142611,PRDM16,-0,L1,0.9999993243436288
cg24499605,ENSG00000130762,ARHGEF16,228063,R1,0.23162543631454388
cg24499605,ENSG00000162591,MEGF6,263557,R2,0.6722563217633517
cg24499605,ENSG00000158109,TPRG1L,398639,R3,0.021352213208698335
cg24499605,ENSG00000116213,WRAP73,404404,R4,0.020217613292817124
cg24499605,ENSG00000078900,TP73,426157,R5,0.08320559368392845
cg24499605,ENSG00000227372,TP73-AS1,509621,R6,0.38981918899464896
cg24499605,ENSG00000162592,CCDC27,526035,R7,0.9999364366463819
cg24499605,ENSG00000235169,SMIM1,546425,R8,0.8763578520429538
cg24499605,ENSG00000130764,LRRC47,553857,R9,0.011194761309448412
cg24499605,ENSG00000116198,CEP104,585718,R10,0.19641545464161728
cg24513381,ENSG00000188404,SELL,-972483,L10,0.8014837282497819
cg24513381,ENSG00000007908,SELE,-919476,L9,0.15366119743367868
cg24513381,ENSG00000171806,METTL18,-889215,L8,0.9797823867071829
cg24513381,ENSG00000000460,C1orf112,-830101,L7,0.6188553954689979
cg24513381,ENSG00000000457,SCYL3,-789914,L6,0.9628375818841735
cg24513381,ENSG00000075945,KIFAP3,-598973,L5,0.9999118301510241
cg24513381,ENSG00000203740,METTL11B,-516391,L4,0.999313677764135
cg24513381,ENSG00000224286,LINC01142,-399973,L3,0.9366108070231486
cg24513381,ENSG00000120370,GORAB,-130735,L2,0.9998157378971914
cg24513381,ENSG00000116132,PRRX1,-0,L1,0.9969741776553023
cg24513381,ENSG00000117501,MROH9,251287,R1,0.5763358940915743
cg24513381,ENSG00000007933,FMO3,406693,R2,0.49396670628660044
cg24513381,ENSG00000094963,FMO2,501022,R3,0.6884718954057161
cg24513381,ENSG00000010932,FMO1,564313,R4,0.7495292652567874
cg24513381,ENSG00000076258,FMO4,630022,R5,0.9740165861881331
cg24513381,ENSG00000117523,PRRC2C,801326,R6,0.9881206275078548
cg24513381,ENSG00000034971,MYOC,951232,R7,0.35342502044380997
cg24513381,ENSG00000117533,VAMP4,1015975,R8,0.9982436196071175
cg24513381,ENSG00000010165,METTL13,1097463,R9,0.8315633139846517
cg24513381,ENSG00000197959,DNM3,1157296,R10,0.9749162045050709
cg24546683,ENSG00000133019,CHRM3,-2019119,L10,0.25288223608197213
cg24546683,ENSG00000155816,FMN2,-1459380,L9,0.7604650885961828
cg24546683,ENSG00000180875,GREM2,-1322420,L8,0.03195555082089393
cg24546683,ENSG00000182901,RGS7,-577339,L7,0.06763844046302468
cg24546683,ENSG00000091483,FH,-414808,L6,0.9963678059548927
cg24546683,ENSG00000117009,KMO,-338925,L5,0.9674887752439081
cg24546683,ENSG00000203668,CHML,-298637,L4,0.9883527613323976
cg24546683,ENSG00000054277,OPN3,-257191,L3,0.45484541951845364
cg24546683,ENSG00000162843,WDR64,-132434,L2,0.8673522170697923
cg24546683,ENSG00000174371,EXO1,-39419,L1,0.9716488703036776
cg24546683,ENSG00000197769,MAP1LC3C,60920,R1,0.8535385614664672
cg24546683,ENSG00000180287,PLD5,148416,R2,0.9804318106816025
cg24546683,ENSG00000143702,CEP170,1189858,R3,0.8763578520429538
cg24546683,ENSG00000054282,SDCCAG8,1321448,R4,0.7819735474171514
cg24546683,ENSG00000117020,AKT3,1553663,R5,0.965804210063664
cg24546683,ENSG00000179456,ZBTB18,2116713,R6,0.8668447811051132
cg24546683,ENSG00000173728,C1orf100,2418065,R7,0.4301058151853412
cg24546683,ENSG00000035687,ADSS,2473924,R8,0.3611414813580961
cg24546683,ENSG00000179397,C1orf101,2519807,R9,0.6360320530111485
cg24546683,ENSG00000121644,DESI2,2718365,R10,0.6640225074942866
cg24558378,ENSG00000135824,RGS8,-935961,L10,0.19023862906745692
cg24558378,ENSG00000135838,NPL,-790153,L9,6.914750078890003e-5
cg24558378,ENSG00000135829,DHX9,-732786,L8,1.0616950025232068e-6
cg24558378,ENSG00000157060,SHCBP1L,-667012,L7,0.5031166762252612
cg24558378,ENSG00000135862,LAMC1,-474945,L6,0.16843668601534834
cg24558378,ENSG00000058085,LAMC2,-375637,L5,0.37539425389843245
cg24558378,ENSG00000157064,NMNAT2,-201935,L4,0.9995370284018125
cg24558378,ENSG00000116701,NCF2,-29661,L3,0.9999940206774083
cg24558378,ENSG00000116698,SMG7,-22291,L2,2.218825317632163e-5
cg24558378,ENSG00000162704,ARPC5,2726,L1,0.8953106159900647
cg24558378,ENSG00000143344,RGL1,15545,R1,0.9858445510968676
cg24558378,ENSG00000173627,APOBEC4,25866,R2,0.9822580856218421
cg24558378,ENSG00000198756,COLGALT2,309121,R3,1.2240036393689558e-5
cg24558378,ENSG00000198860,TSEN15,431136,R4,2.5263188167816942e-5
cg24558378,ENSG00000116667,C1orf21,766517,R5,1.7392703120957812e-4
cg24558378,ENSG00000116406,EDEM3,1069690,R6,0.1922544443256706
cg24558378,ENSG00000135842,FAM129A,1170183,R7,0.13153566949824097
cg24558378,ENSG00000121481,RNF2,1424821,R8,5.238843811492952e-5
cg24558378,ENSG00000121486,TRMT1L,1497545,R9,0.338739931846579
cg24558378,ENSG00000116668,SWT1,1536537,R10,0.05964608154968063
cg24589834,ENSG00000204503,PRAMEF3,-1751399,L10,1
cg24589834,ENSG00000182330,PRAMEF8,-1692326,L9,0.013699798858820446
cg24589834,ENSG00000204501,PRAMEF9,-1654900,L8,0.0066872891279697024
cg24589834,ENSG00000204495,PRAMEF13,-1630435,L7,1
cg24589834,ENSG00000204488,PRAMEF16,-1584831,L6,1
cg24589834,ENSG00000204486,PRAMEF21,-1556148,L5,0.18550177818193633
cg24589834,ENSG00000204479,PRAMEF17,-1364002,L4,1
cg24589834,ENSG00000162493,PDPN,-1138639,L3,0.9994107957618613
cg24589834,ENSG00000116731,PRDM2,-931517,L2,0.28019364594086893
cg24589834,ENSG00000189337,KAZN,-0,L1,0.5361515219958192
cg24589834,ENSG00000175147,TMEM51-AS1,359354,R1,0.7017127801441697
cg24589834,ENSG00000171729,TMEM51,395934,R2,0.9998845870126007
cg24589834,ENSG00000142621,FHAD1,490674,R3,0.9757895669954323
cg24589834,ENSG00000142634,EFHD2,653297,R4,0.9999218845629767
cg24589834,ENSG00000162438,CTRC,681841,R5,0.4545671858650669
cg24589834,ENSG00000142615,CELA2A,700129,R6,0.6267988730972176
cg24589834,ENSG00000215704,CELA2B,709310,R7,0.9852916806732231
cg24589834,ENSG00000132906,CASP9,734233,R8,0.38692132040057003
cg24589834,ENSG00000116138,DNAJC16,770214,R9,0.05119554639333209
cg24589834,ENSG00000116771,AGMAT,815754,R10,0.05875471930343351
cg24593832,ENSG00000252906,SCARNA3,-2607610,L10,0.521554238401136
cg24593832,ENSG00000143207,RFWD2,-2368657,L9,5.761902979389618e-8
cg24593832,ENSG00000116183,PAPPA2,-1730551,L8,0.06832775800096215
cg24593832,ENSG00000152092,ASTN1,-1411177,L7,0.029321216145239345
cg24593832,ENSG00000198797,BRINP2,-1293728,L6,0.4416108799635398
cg24593832,ENSG00000120341,SEC16B,-591848,L5,0.03089571297423379
cg24593832,ENSG00000224687,RASAL2-AS1,-482167,L4,0.5180943628575814
cg24593832,ENSG00000075391,RASAL2,-96642,L3,0.6964471453493611
cg24593832,ENSG00000240021,TEX35,-27552,L2,1.9700813329491518e-4
cg24593832,ENSG00000213057,C1orf220,-27262,L1,6.503614530622585e-5
cg24593832,ENSG00000116191,RALGPS2,149011,R1,0.009729286482733059
cg24593832,ENSG00000116194,ANGPTL1,273551,R2,0.9996572244843726
cg24593832,ENSG00000116199,FAM20B,449650,R3,7.106943071993033e-6
cg24593832,ENSG00000186283,TOR3A,505223,R4,1.3776929452110262e-4
cg24593832,ENSG00000143322,ABL2,523173,R5,0.7198063540591311
cg24593832,ENSG00000057252,SOAT1,717636,R6,0.9999091328298025
cg24593832,ENSG00000162779,AXDND1,789566,R7,5.7833564135837e-7
cg24593832,ENSG00000116218,NPHS2,974385,R8,1.55527102082467e-4
cg24593832,ENSG00000162782,TDRD5,1015459,R9,2.6001729112977612e-5
cg24593832,ENSG00000143340,FAM163A,1167009,R10,0.5451602660694139
cg24597774,ENSG00000116285,ERRFI1,-1314406,L10,0.9999944220723889
cg24597774,ENSG00000162426,SLC45A1,-996547,L9,0.9894552866098055
cg24597774,ENSG00000142599,RERE,-523072,L8,0.9925527053974257
cg24597774,ENSG00000074800,ENO1,-461466,L7,0.06146056468324896
cg24597774,ENSG00000131686,CA6,-365623,L6,0.18353398109357838
cg24597774,ENSG00000197241,SLC2A7,-314370,L5,0.8732206839201473
cg24597774,ENSG00000142583,SLC2A5,-252237,L4,0.5779333987417289
cg24597774,ENSG00000180758,GPR157,-211545,L3,0.9904657515616881
cg24597774,ENSG00000049239,H6PD,-69378,L2,0.49396670628660044
cg24597774,ENSG00000171621,SPSB1,-0,L1,0.010974309608372753
cg24597774,ENSG00000171612,SLC25A33,198764,R1,0.02174218318546085
cg24597774,ENSG00000188807,TMEM201,248155,R2,4.4816887497962645e-5
cg24597774,ENSG00000171608,PIK3CD,311013,R3,0.9971769457720273
cg24597774,ENSG00000171603,CLSTN1,388307,R4,4.1039284657455506e-7
cg24597774,ENSG00000178585,CTNNBIP1,507557,R5,0.03535820717780356
cg24597774,ENSG00000162441,LZIC,581396,R6,0.04734306221353584
cg24597774,ENSG00000173614,NMNAT1,602709,R7,0.9669350269764229
cg24597774,ENSG00000162444,RBP7,656487,R8,0.13643535169073803
cg24597774,ENSG00000130939,UBE4B,692113,R9,5.43965729694522e-4
cg24597774,ENSG00000054523,KIF1B,870086,R10,0.3195927768041263
cg24634746,ENSG00000215788,TNFRSF25,-1012467,L10,0.002694771807484494
cg24634746,ENSG00000171680,PLEKHG5,-958601,L9,0.0056507306299366355
cg24634746,ENSG00000162408,NOL9,-924127,L8,0.004852452668698098
cg24634746,ENSG00000173662,TAS1R1,-898905,L7,0.020399446396731625
cg24634746,ENSG00000204859,ZBTB48,-889382,L6,0.008093219298774818
cg24634746,ENSG00000162413,KLHL21,-864055,L5,9.91330667829124e-4
cg24634746,ENSG00000116273,PHF13,-854629,L4,8.721682818206301e-4
cg24634746,ENSG00000041988,THAP3,-843076,L3,0.06618540998259514
cg24634746,ENSG00000007923,DNAJC11,-776738,L2,3.722998605905159e-4
cg24634746,ENSG00000171735,CAMTA1,-0,L1,0.023783418622232086
cg24634746,ENSG00000049245,VAMP3,292604,R1,0.9952529755104549
cg24634746,ENSG00000049246,PER3,305655,R2,0.20922209617488502
cg24634746,ENSG00000049247,UTS2,364418,R3,0.984186181013295
cg24634746,ENSG00000049249,TNFRSF9,441182,R4,0.9999170004743558
cg24634746,ENSG00000116288,PARK7,475626,R5,0.3223003241936113
cg24634746,ENSG00000116285,ERRFI1,525739,R6,0.9956545491632897
cg24634746,ENSG00000162426,SLC45A1,839161,R7,0.8315633139846517
cg24634746,ENSG00000142599,RERE,873732,R8,0.2956700931087873
cg24634746,ENSG00000074800,ENO1,1382336,R9,0.33047923770828525
cg24634746,ENSG00000131686,CA6,1467201,R10,0.05302213326253509
cg24664351,ENSG00000123836,PFKFB2,-1211787,L10,0.8077455556743294
cg24664351,ENSG00000123843,C4BPB,-1192818,L9,0.9794529882590037
cg24664351,ENSG00000123838,C4BPA,-1147839,L8,0.9987558934015082
cg24664351,ENSG00000196352,CD55,-931845,L7,0.9997256572273909
cg24664351,ENSG00000117322,CR2,-802916,L6,0.9871515066860008
cg24664351,ENSG00000203710,CR1,-652164,L5,0.9995113627431338
cg24664351,ENSG00000197721,CR1L,-554395,L4,0.9940825698943503
cg24664351,ENSG00000117335,CD46,-497298,L3,0.6557092162588628
cg24664351,ENSG00000174059,CD34,-381409,L2,0.9994843848998385
cg24664351,ENSG00000076356,PLXNA2,-48491,L1,0.9990580220514708
cg24664351,ENSG00000008118,CAMK1G,1290903,R1,0.9999935918039872
cg24664351,ENSG00000196878,LAMB3,1322056,R2,0.8277311988362456
cg24664351,ENSG00000123689,G0S2,1382606,R3,0.9910305017889026
cg24664351,ENSG00000117594,HSD11B1,1393351,R4,0.9999840209747717
cg24664351,ENSG00000009790,TRAF3IP3,1463218,R5,0.9999999056557325
cg24664351,ENSG00000162757,C1orf74,1489502,R6,0.03196514897018511
cg24664351,ENSG00000117595,IRF6,1492877,R7,0.03655283453699229
cg24664351,ENSG00000117597,DIEXF,1535193,R8,0.03089571297423379
cg24664351,ENSG00000143469,SYT14,1645379,R9,0.011741719603861887
cg24664351,ENSG00000203706,SERTAD4-AS1,1938642,R10,0.1131578486768028
cg24678113,ENSG00000157911,PEX10,-661229,L10,0.003241618004837297
cg24678113,ENSG00000149527,PLCH2,-569496,L9,0.09540124937086342
cg24678113,ENSG00000157881,PANK4,-548426,L8,0.4488559522381318
cg24678113,ENSG00000197921,HES5,-544781,L7,0.7720508728929196
cg24678113,ENSG00000157873,TNFRSF14,-509644,L6,0.9583342983477496
cg24678113,ENSG00000157870,FAM213B,-483557,L5,0.7885966606308316
cg24678113,ENSG00000142606,MMEL1,-441984,L4,0.9572869071267042
cg24678113,ENSG00000169717,ACTRT2,-67000,L3,0.716052023026062
cg24678113,ENSG00000177133,LINC00982,-21464,L2,0.9999999694268821
cg24678113,ENSG00000142611,PRDM16,-0,L1,0.9999999925998933
cg24678113,ENSG00000130762,ARHGEF16,364522,R1,0.6667761151115219
cg24678113,ENSG00000162591,MEGF6,400016,R2,0.6584889272267865
cg24678113,ENSG00000158109,TPRG1L,535098,R3,0.38981918899464896
