probe,pvalue,Primary.solid.Tumor_Minus_Solid.Tissue.Normal,adjust.p
cg16310095,1.52084181344751e-23,-0.19844234941123023,1.3090102751458925e-22
cg20333836,0.0041224750796166,-0.01709924523439274,0.004789680068397524
cg26022183,0.5326619339593768,2.8253422975858117e-5,0.5602248644572747
cg13098071,4.722581662322629e-28,-0.46789980166651945,6.948495880461093e-27
cg12267069,1.8792849156727337e-4,-0.11035558869698123,2.451936313023899e-4
cg04298847,0.0013422202367544276,-0.09346810284140583,0.0016173753852890852
cg10128479,0.9999999999999909,0.11165650929677434,1
cg12221212,0.8634910967421371,0.003857787616153817,0.8942354083511266
cg13069892,6.558006406058753e-31,-0.4975612962358407,1.332934555062785e-29
cg24474319,3.5208496802793625e-6,-0.08277790471072627,5.910122796648044e-6
cg13470735,7.562208074434198e-14,-0.16778200167004276,2.720137531251704e-13
cg17017514,1.255803288528026e-10,-0.19051323110084825,3.5075168009052653e-10
cg00152117,1.5452295657577206e-6,-0.14675234220214406,2.735364404442051e-6
cg10951380,1.7463641379920697e-6,-0.2783004982160443,3.056137241486122e-6
cg04105712,1.4641652419952782e-14,-0.30979372486522916,5.58834109331682e-14
cg16018474,0.004569561332711899,-0.04167201209043044,0.005294539813382537
cg11719576,2.026243706926492e-35,-0.5516941326591813,8.337251545329249e-34
cg14216734,1.9558547093395444e-25,-0.601104076067539,2.156553525918831e-24
cg13899017,1.2165031435306364e-4,-0.025787376612342164,1.6210432884172066e-4
cg21415060,4.31504500118173e-6,-0.19500538934933762,7.150767109031021e-6
cg24311643,2.066376079411929e-14,-0.2789143131127205,7.816090686026736e-14
cg26913306,3.671100018435134e-15,-0.3713954501793817,1.4675700784597325e-14
cg13552867,0.006751174768095811,-0.013110046830482345,0.007731997171607355
cg20823406,1.0478070068229205e-22,-0.36681352096074143,8.337973681652202e-22
cg25312122,4.6097962294698985e-11,-0.3745814734604609,1.3385070979545128e-10
cg24347498,5.136949267741989e-9,-0.452677285490108,1.2188513944698643e-8
cg21454485,4.1591151311132576e-7,-0.44518681781082015,7.883626096840523e-7
cg26883963,3.2309381813771814e-22,-0.4119934468595374,2.44421197846785e-21
cg19734536,2.2305062939482012e-7,-0.10562058513400836,4.380517017334826e-7
cg25215890,9.971442193883743e-22,-0.3707604883554564,7.097815603832015e-21
cg01071265,1.401605131599896e-13,-0.37139315066830203,4.915816750538512e-13
cg26230851,1.4289465094073388e-12,-0.6103316489686503,4.635832233404193e-12
cg23915527,5.840693461567387e-6,-0.1574510228042868,9.5108589475523e-6
cg19247228,0.011060962311035134,-0.006238279702347756,0.012540217351287818
cg19735514,0.002036269642385622,-0.11157230301719309,0.0024157432395953194
cg24367957,1.679261498841596e-4,-0.2020904708587099,2.2063194303315983e-4
cg07786995,1.1749858023209006e-17,-0.4077338564581274,5.812906300631552e-17
cg19900821,7.612186034282701e-6,-0.4090357616018557,1.213776733443754e-5
cg15617640,2.2141468984351913e-4,-0.14609529464247478,2.868867755499361e-4
cg04510153,3.8079666350463825e-4,-0.09529741881504293,4.8120147665342675e-4
cg21140079,3.2012350871362514e-38,-0.5092462788193837,2.077109073845714e-36
cg09231518,2.3145107504573486e-17,-0.3949793791864591,1.0967920325903221e-16
cg24340655,3.8765590488823623e-28,-0.4902800683787785,5.787393907490748e-27
cg07835293,2.851760362440563e-21,-0.4229741141463843,1.9477407819583927e-20
cg11754482,8.291878204507222e-17,-0.4034802406221785,3.720318758245661e-16
cg10759651,1.937465259930718e-38,-0.3813884600507839,1.3618766222929673e-36
cg20707958,7.643190260176222e-19,-0.3459156729683358,4.159374828682996e-18
cg09501047,7.34789187774205e-20,-0.3012889503671181,4.395706949557035e-19
cg12629991,1.0668559495487097e-8,-0.18944078453948032,2.422322997158376e-8
cg26026748,1.0266063337186105e-6,-0.28942979902271493,1.8522832994473752e-6
cg09823576,2.03255993474894e-28,-0.3915517300355664,3.117207827201329e-27
cg25148025,1.0233913230447168e-4,-0.04071219463000217,1.3778620606356244e-4
cg14031054,0.9998888932153631,0.09712563163686133,1
cg06183849,4.2461724169136595e-5,-0.07871270920406678,5.994387336680623e-5
cg23689712,3.6186581229804437e-4,-0.03390221297905456,4.589982145464668e-4
cg05229742,2.100592013679981e-9,-0.37539205294891753,5.143249241042275e-9
cg24310780,1.3550069315997233e-11,-0.5556140117538464,4.067431839161447e-11
cg18395632,1.6460509425026136e-6,-0.4655931157172991,2.8986304175385272e-6
cg14178541,1.151691470780171e-11,-0.4016264141003466,3.4756771220145766e-11
cg00393673,1.5696107306068047e-5,-0.5160380302347978,2.3812349842928774e-5
cg10721030,6.769407554380273e-21,-0.33496113889209417,4.5138302546401266e-20
cg24833674,2.3624520938286206e-6,-0.5490066926173245,4.062646974810279e-6
cg13081288,8.664564590115286e-9,-0.3353651923653616,1.9968743802629084e-8
cg25062184,4.6544001370202694e-17,-0.23246654983248105,2.163077970014654e-16
cg23659062,1.0312222644914511e-10,-0.2133358261705044,2.9042937565894454e-10
cg17104258,5.704296879541045e-4,-0.053419227847923856,7.091487719812634e-4
cg26904049,3.787750336896392e-25,-0.24622729324411197,3.944404208854453e-24
cg14841337,0.8045354758339498,0.0010112693041225557,0.8352315986042298
cg01833122,1.0152588612853326e-32,-0.5219477097510998,2.4822343463599364e-31
cg23114435,5.878555385058804e-27,-0.4241898562363606,7.628556103534002e-26
cg26880239,2.9997485340032402e-9,-0.1969608780648437,7.2397364475872186e-9
cg24693760,4.3185980823795977e-7,-0.08068644251546052,8.167572830688768e-7
cg26607897,6.889278659297267e-5,-0.46000215872053973,9.472056314779535e-5
cg17936236,2.506176406716362e-7,-0.3196896148274665,4.910475723728807e-7
cg26612821,0.0048112771126989666,-0.11456052492976168,0.00556314221324411
cg15464821,9.540104038075996e-4,-0.24143784363310886,0.0011653986612769158
cg06366189,9.026981814397162e-8,-0.011196403943755005,1.8616770563432777e-7
cg07347148,9.47145515478667e-18,-0.46999040109881884,4.755419815482674e-17
cg20284239,1.3405773467891693e-7,-0.3888662316271536,2.6987517709228266e-7
cg12427162,1.259591723160098e-8,-0.40344524940537324,2.837024348426015e-8
cg03334052,3.6108961521726813e-6,-0.1649430318455649,6.0492371486745916e-6
cg18229820,4.6826005076192296e-17,-0.3617440699658786,2.1702052352619893e-16
cg22795586,1,0.3836475694969248,1
cg21914290,0.9999986586091582,0.1669757362618386,1
cg20826576,0.9973420374766535,0.08604654839631654,1
cg26669793,0.9975517650913299,0.0654181133535493,1
cg09010107,0.9928020654402971,0.12251185888433708,1
cg11954332,0.999464003307367,0.08755838344134112,1
cg26048630,0.999999999998828,0.11976151858835836,1
cg24513381,8.9181439269505715e-12,-0.3609482581704339,2.71568750988549e-11
cg05042938,4.61035605598732e-22,-0.359974381388127,3.411259064232723e-21
cg13802666,1.3401084483955957e-20,-0.3404038956311223,8.661927020855824e-20
cg15675198,7.756135064813784e-5,-0.3058279160837661,1.0560613280339673e-4
cg02338271,5.091464961623279e-7,-0.36670826353295427,9.535144588628546e-7
cg17591816,4.027354333767359e-17,-0.3579407627581314,1.8768361218413081e-16
cg10037894,4.307890073692705e-42,-0.5950299604432563,8.074900615910661e-40
cg18126802,3.6801803444239982e-6,-0.41176370794007083,6.1469942980626585e-6
cg21922512,2.806538041560408e-24,-0.5035462112597988,2.705502672064233e-23
cg17756730,1.1464798711778263e-10,-0.4164553264103605,3.223519237794988e-10
cg00045114,7.30747824620915e-13,-0.3499588205138547,2.4219480945687304e-12
cg22626683,1.7029671821412897e-4,-0.3953825080553167,2.2339857202739936e-4
cg18234224,3.538147585326926e-18,-0.42176185841578473,1.825337913286399e-17
cg24633390,1.150216847780295e-7,-0.11211098426911328,2.3406704731065835e-7
cg20829055,1.5826338941706753e-5,-0.12963387379956814,2.3988350219819672e-5
ch.1.173213985R,0.0014434865169013766,-0.03707491436617885,0.0017356819344352262
cg16651347,1.693263060839467e-6,-0.3243682014296377,2.9755570662876886e-6
cg18864179,4.491921824284111e-8,-0.18256092902676274,9.628808281534047e-8
cg00665114,1.5079544460581774e-12,-0.5342741465081609,4.88276228502907e-12
cg21577836,4.718176725840564e-4,-0.18745959149176017,5.895973434439282e-4
cg15010372,1.6987794606365475e-20,-0.48912200501866293,1.0814494151297568e-19
cg12427163,7.559395040985222e-12,-0.47796083574470283,2.314464507103824e-11
cg01831177,0.7031026219249401,4.5693883851049763e-4,0.7349034220491785
cg19504955,0.004196389226552035,-0.06623640390711216,0.004872201393801296
cg18161025,1.0358229281026044e-4,-0.31104344007399765,1.3912685348002339e-4
cg07416590,7.717730040891443e-38,-0.5768465371312415,4.489589854822022e-36
cg16144864,1.120900441518056e-5,-0.1597191158998355,1.7460378992067962e-5
cg18766795,8.437189562379963e-13,-0.43112299455517494,2.7745689652504868e-12
cg22081371,1.559520380924354e-4,-0.23343090047745438,2.0553991270463946e-4
cg12177314,1.1803244944557676e-5,-0.19491169415748932,1.8335243297853404e-5
cg11691825,8.624685035523964e-8,-0.5780631924302644,1.7896486660429186e-7
cg24358781,2.1493985270402226e-6,-0.21951109707746824,3.722828865623055e-6
cg22685215,3.7477985884625496e-4,-0.13926028670771123,4.746648812865106e-4
cg24362829,1.3789975029695455e-19,-0.2184560708558077,7.912819005134773e-19
cg08660555,2.1340190743612968e-18,-0.32038748925360544,1.1281368864941488e-17
cg24593832,2.733623308798356e-6,-0.3270038327740412,4.6535040584690476e-6
cg25133951,4.0172303675675936e-16,-0.2774391280404465,1.724444689589448e-15
cg26784929,7.431064238300185e-21,-0.42621520419387227,4.935513925201737e-20
cg04506114,1.1080325196724875e-6,-0.19697080531720557,1.9928047555303695e-6
cg00173804,2.7672322398991587e-18,-0.37445565122246116,1.4543055416541684e-17
cg01962821,6.056457979509701e-28,-0.2721426418443659,8.658681874095649e-27
cg06837040,3.742849445136092e-5,-0.1637561877921478,5.328427859868849e-5
cg21776577,7.594593966944612e-7,-0.2201860498832107,1.4002273248344875e-6
cg01441127,2.1003864610075113e-9,-0.37932418703648774,5.143249241042275e-9
cg09862509,1.944576411755993e-16,-0.3922431707964968,8.542969808938438e-16
cg21220403,5.003145177924741e-12,-0.19529753808156453,1.548679984432851e-11
cg15487646,5.98125446672859e-8,-0.22195347892163653,1.262875630209153e-7
cg12593541,6.079689821848126e-8,-0.1655268228487638,1.2820545911822235e-7
cg12041401,4.538098855726807e-6,-0.12882633645808553,7.483648846149681e-6
cg11388802,6.122803313929199e-14,-0.46388190243044,2.2165599121456134e-13
cg20152088,1.171946017656764e-15,-0.34035820394963695,4.7987207082207785e-15
cg18761813,1.5469023672722574e-17,-0.3886588263783924,7.54226674447485e-17
cg02339592,1.740568741059421e-20,-0.34777682126377374,1.1038870173561065e-19
cg19866866,0.9999999998199209,0.22643633034892025,1
cg24307587,2.2628273225891256e-14,-0.4193144395196688,8.501981499349343e-14
cg17435479,2.594903643551662e-14,-0.36144564243342187,9.706435580203223e-14
cg07919760,1.8424423813643435e-10,-0.37550976229250377,5.062215468015712e-10
cg27298324,5.170030480727018e-35,-0.39441395669429047,1.93818698244144e-33
cg12905571,5.329928990088124e-8,-0.16142290160194475,1.1338701395055063e-7
cg16555505,2.809720915093056e-5,-0.0460827240458376,4.0515320297572394e-5
cg12689670,0.0015159424546685868,-0.19806193753225085,0.0018189153065618108
cg01417625,0.3692611303189518,-0.00867473814546782,0.39080522386955563
cg22684969,4.120095349346921e-48,-0.6459891640030525,2.3168669514494188e-45
cg14420230,1.4713322074121748e-41,-0.6986758550894794,2.4821374339043387e-39
cg23894439,2.6172508647377777e-13,-0.413324125554536,9.010820834311492e-13
cg24558378,2.698475014447198e-10,-0.3958808313642892,7.23740437102134e-10
cg02051562,6.340155960624084e-19,-0.37728951400358435,3.472676332978192e-18
cg16056272,1.0454559188849167e-4,-0.28045726821255446,1.4030900041041004e-4
cg26883161,2.9333963086255236e-20,-0.5351550840505521,1.812688488150644e-19
cg22400420,9.499779714943488e-6,-0.3030677831892306,1.4935813960027646e-5
cg18131582,2.1399158487144496e-18,-0.5336862578687043,1.1281368864941488e-17
cg25605307,8.487412912691765e-32,-0.5401887727884901,1.8356750748347446e-30
cg12792264,3.352596471160753e-35,-0.6149173945686425,1.2854159651927707e-33
cg21606956,6.689597674002239e-4,-0.05187893320568571,8.267656612484819e-4
cg24250492,4.060481009860675e-6,-0.5238572911471273,6.742156952396612e-6
cg21118367,0.0018447934426105077,-0.020810000579932958,0.0021978577243530555
cg12764314,8.277709452234691e-46,-0.3436435408323459,3.491123961479981e-43
cg13674705,7.529628078642023e-5,-0.1815162550914432,1.0285410986776594e-4
cg26795702,3.6085696179958744e-28,-0.37016765441283095,5.435407987106286e-27
cg15687000,4.985666706492636e-10,-0.5221957000192743,1.306027908983397e-9
cg09067029,2.8031477101526797e-24,-0.37512430687695075,2.705502672064233e-23
cg23069648,3.079717403417705e-27,-0.44435006967422336,4.090931700445408e-26
cg15448056,9.110811456706869e-11,-0.47744077193279055,2.5702239009137937e-10
cg17949127,7.95474978793315e-20,-0.3567648406876617,4.74193035061598e-19
cg17417618,3.0921925583924246e-18,-0.432276911360099,1.6100397672864263e-17
cg12725760,3.802824422137749e-4,-0.3468755043154466,4.8091190405894917e-4
cg15711508,3.7401391821786315e-9,-0.39665986963878747,8.937131445234208e-9
cg04508951,5.551184196281229e-5,-0.21861101417692544,7.70908764352786e-5
cg25729466,1.634000586918788e-12,-0.5311491324307689,5.270667285147219e-12
cg12750917,7.145716275184739e-6,-0.16528394264043672,1.1426372849513415e-5
cg08642771,9.161442116149519e-33,-0.5039877836759871,2.2728460073447407e-31
cg22036894,1.4196455071815297e-15,-0.5120688433673835,5.770944507506603e-15
cg19938167,4.136796305415596e-42,-0.6587371801749128,8.074900615910661e-40
cg07236204,2.2883206816894075e-38,-0.5543950880836879,1.5441587960040124e-36
cg10015974,4.5562969488251175e-23,-0.4799259863632197,3.7678788983666536e-22
cg10098523,9.9589253040313e-9,-0.37673401301790066,2.2765185620461793e-8
cg15198094,5.9047730051435725e-8,-0.24075548020289786,1.251426138150403e-7
cg15062377,4.6639540935490865e-6,-0.23478341552129461,7.676185908114448e-6
cg18126097,1.7111937911254737e-7,-0.54383349645756,3.416312338022099e-7
cg05366139,0.0014854388666737386,-0.1423311906710384,0.0017848542507682315
cg06880420,2.0021160437467584e-6,-0.3913828429511973,3.4820306863925583e-6
cg06346954,2.984711449399281e-19,-0.5509693024899053,1.6672874884558237e-18
cg16529686,7.864441889546898e-33,-0.5581943680637219,1.980196039950092e-31
cg22628512,3.527024276948279e-18,-0.47850128018836546,1.8251809678563637e-17
cg20821187,1.1667693148211592e-11,-0.5495223585327446,3.5148925608987424e-11
cg20944315,7.479339069188325e-10,-0.393935827772303,1.923421495384254e-9
cg15647364,1.9142535767268882e-14,-0.23138240540763877,7.256956817838787e-14
cg18535415,2.3376312731497014e-5,-0.11761033099181495,3.438172587448602e-5
cg26838949,8.299797323638752e-5,-0.1407553317766539,1.1282641486687007e-4
cg22244986,4.272880746919532e-4,-0.24714455665947885,5.371348599145492e-4
cg26672375,3.733190553770594e-4,-0.11662484282909419,4.731699822848228e-4
cg18437839,9.838326971537428e-7,-0.4370567888690878,1.7827344361958796e-6
cg21139587,0.013642045001570645,-0.08908509149148125,0.015373500278991101
cg01931883,3.111919203109773e-14,-0.46726231467879764,1.151273617466269e-13
cg05779441,2.0430199385086304e-13,-0.16492321077121588,7.091717358568024e-13
cg19815596,0.004940431667903929,-0.04302898308707272,0.005700758018983535
cg06370650,3.319952801092347e-24,-0.4418359970295502,3.1464945929453873e-23
cg17036164,2.4603017501498066e-30,-0.39734835046482825,4.7165102869349134e-29
cg19317258,6.47022851760503e-10,-0.39596961821097154,1.6766936266051742e-9
cg14780255,2.8924718303800177e-9,-0.27297775810040414,7.000860800360243e-9
cg22454313,1.4090354769166466e-5,-0.15578891478020818,2.1589853311156977e-5
cg13385220,2.258517514149968e-4,-0.19510529654049696,2.917395900743489e-4
cg23668905,2.690153907881056e-25,-0.37307405529556736,2.8906303456021284e-24
cg20788149,1.5146942927571617e-11,-0.2487661158572193,4.530654737378248e-11
cg25683570,1.134127134078611e-21,-0.5139436016639422,8.005324163977476e-21
cg18811731,1.6854127345489742e-5,-0.141469374226538,2.540921611424593e-5
cg18183701,1.8280238727112312e-5,-0.4357166151563909,2.7461053190239065e-5
cg12630576,1.1919342434171713e-4,-0.10639735753528984,1.5895597380591051e-4
cg16516919,6.028770465150735e-13,-0.4007405528760609,2.0139674801404532e-12
cg21818533,9.809952570677503e-18,-0.34181453151759555,4.8962692268440673e-17
cg26894354,2.2401589912411472e-5,-0.16948129068631024,3.3092366184096454e-5
cg27532845,1.505431650417445e-8,-0.5060562786154125,3.35490514432527e-8
cg20464155,1.1111187666150494e-6,-0.37108704202940745,1.9941035737016895e-6
cg13242199,8.362905872328168e-7,-0.0731434425776293,1.5335024137627847e-6
cg12459028,1.1003982321333912e-7,-0.25741910810233215,2.2419949488031774e-7
cg22218806,8.805729750738563e-26,-0.3771135669149879,1.0174839787325998e-24
cg26841068,3.0919869783375407e-6,-0.11381553842676026,5.226635303061555e-6
cg09807536,2.2504592190048477e-5,-0.13124600570115796,3.3215439216633224e-5
cg23172671,0.0271524235068099,-0.10603944081570241,0.03011580437606069
cg19823512,7.627896028436645e-4,-0.2542901683318976,9.36554628818968e-4
cg14611455,2.9571537715372803e-9,-0.41305085215021853,7.147161049546407e-9
cg27173151,0.015437082334915196,-0.017984713957403496,0.017350005262492963
cg26253438,0.982509905440087,6.352874860065544e-4,1
cg15732851,0.011848722374074678,-0.003129709748606116,0.01339731544575334
cg21397588,0.5801171065275129,3.9537865314468595e-4,0.6093758148891123
cg02457623,0.5410038651592278,7.586338468264751e-5,0.5686439380209455
cg22367549,0.03347115310597595,-0.08651219113707617,0.037026777239200934
cg26274929,1.581948608116949e-4,-0.18285016316027763,2.0833312270829765e-4
cg19779057,1.3747185193774768e-4,-0.2020994390601139,1.8217990119322885e-4
cg24047926,1.4267704684942849e-6,-0.14333339287386,2.5336439793156406e-6
cg21101726,4.164956542997615e-37,-0.46327556181811924,2.1291762691021141e-35
cg24517858,0.38173237202392185,-4.2885574273866106e-4,0.4034978142884437
cg13065121,1.2828561893688393e-4,-0.08436472546501537,1.7054203242436816e-4
cg12731349,0.004884709235298786,-0.01793790323540767,0.005644181150650036
cg23788856,0.001225053587469837,-0.04160044951546904,0.0014825433300298529
cg26665891,0.05513214130428154,-0.0027662617453918497,0.06027733141952233
cg08530008,1.4290137896021924e-24,-0.4865548258152997,1.4349680137255348e-23
cg03127388,3.145486694424225e-24,-0.3482618862820638,3.015020484939584e-23
cg26106304,8.080623868443607e-4,-0.08043585517138035,9.906985803825846e-4
cg16029875,1.615384605367725e-5,-0.178617523394931,2.4418941122359784e-5
cg19025736,0.03646903338077763,-0.004403460262041414,0.040316683691593615
cg15465990,2.2631577688853505e-19,-0.26820093623437136,1.2769054033811325e-18
cg15903562,6.242292030043636e-16,-0.4373848070007282,2.6130884999214925e-15
cg11820840,2.1273199347209796e-14,-0.40276500305380786,8.010689129183689e-14
cg22376856,7.7465232311215345e-16,-0.09140023512058357,3.2188139632763614e-15
cg14181289,3.4524907712419113e-15,-0.35774766480813386,1.3834565156971744e-14
cg21964564,3.982013848845644e-6,-0.17147583943974223,6.621228799128086e-6
cg12458003,1.1435821313016695e-11,-0.3653787275500533,3.457388988361857e-11
cg23841819,2.0287804016330372e-5,-0.44181316728204534,3.0288075553583482e-5
cg15152595,5.563668092919028e-17,-0.48018859478191617,2.5638249584272106e-16
cg18861810,3.191796253278545e-30,-0.5504525826539588,5.982844754756561e-29
cg26271435,2.8587487817836605e-9,-0.09926006198353401,6.929179877685395e-9
cg15460899,3.372691884012664e-16,-0.5500490745090058,1.45890543803317e-15
cg05390368,3.137172908325681e-16,-0.35724195931777947,1.3640233753467586e-15
cg14599015,8.374799913758194e-9,-0.17426936894319645,1.9327342619028825e-8
cg02237875,1.4815750067506042e-17,-0.20551240126548487,7.244687061994983e-17
cg13073870,3.5092455632566123e-4,-0.10883061700943619,4.457904567179145e-4
cg21643547,4.9657872206199405e-5,-0.24603925498933216,6.93483695462404e-5
cg12303813,2.5426609554208586e-4,-0.12083823120904186,3.2694123717949607e-4
cg27511824,2.0814709997975574e-10,-0.3616577329032298,5.691153284697698e-10
cg23228450,1.0227253506056091e-8,-0.2244322728009837,2.3315373871238684e-8
cg17723122,2.403525883513448e-6,-0.2806149328755323,4.120679029966653e-6
cg20771622,6.757143010809345e-18,-0.3353691493648979,3.443897359285609e-17
cg23670519,5.014101569639304e-8,-0.3395642090014782,1.0707328288584184e-7
cg09790270,0.018089941735234934,-0.03319936361244202,0.020197042824183543
cg16003790,9.741023074344552e-4,-0.1558601174931921,0.0011890814707973415
cg24700388,1.0399669942319325e-40,-0.5198273304795539,1.0965151995432939e-38
cg14017326,6.378537258220696e-8,-0.07885502396252764,1.3433948008262565e-7
cg22356428,3.851907252713873e-7,-0.25514339702670186,7.350868252633828e-7
cg12691994,1.5035712945983734e-5,-0.27938509863347993,2.289282286992289e-5
cg21525572,1.1771333045742272e-7,-0.3987585715359072,2.3896797651224084e-7
cg13429095,3.089983740390742e-26,-0.3803613547648901,3.7773931666950595e-25
cg12073436,2.527096839001955e-13,-0.5529957635613092,8.718225700196928e-13
cg25206071,0.0018822291116788953,-0.29442622859192125,0.002240875449119475
cg22671342,1.1609519981997295e-16,-0.5214909693268658,5.167614831036791e-16
cg22032961,1.3432690906959231e-5,-0.23795129314883057,2.063838757745011e-5
cg14967804,1.0260299314775382e-7,-0.08867548157166522,2.103174355288708e-7
cg23633330,3.852899277777418e-5,-0.12875869123066247,5.471246701692344e-5
cg09232269,2.0830206436803152e-4,-0.4881215706527351,2.7072849197909795e-4
cg17877600,1.2326751828749796e-6,-0.20024550114692002,2.2028845693962826e-6
cg15646741,0.04417868477019589,-0.03459585633796941,0.048553381894019844
cg17439800,1.2656362776318003e-5,-0.18080506936926485,1.9588333948301347e-5
cg21865249,2.1179256919789347e-19,-0.1832309221722196,1.2030103172957787e-18
cg02156570,4.243871270857041e-18,-0.2574133990754941,2.1761127154820145e-17
cg02928840,5.409471212509117e-17,-0.2696564888751366,2.500213133014488e-16
cg14201291,4.1322753338854923e-19,-0.4018606725043344,2.2931409500871136e-18
cg22364465,0.1768009902808263,-0.010462434802846421,0.19009768680927594
cg19721764,0.18100494866314737,-0.009899771274769098,0.19449385248071951
cg23843022,2.1337710116746364e-7,-0.43114529059777396,4.21014233531592e-7
cg24664351,3.1040432646423583e-19,-0.4452065648744196,1.7282247483338807e-18
cg13482073,1.5752552729790233e-12,-0.4671795700679372,5.0909111983057706e-12
cg22022747,1.637994467901704e-32,-0.41161470051029603,3.754813042836076e-31
cg26403223,3.5304303834982625e-5,-0.21001951506356975,5.0345190675921965e-5
cg22736624,5.472544807792418e-28,-0.5648588575270805,7.944925402679163e-27
cg17822955,4.304578007884371e-5,-0.17425199615392142,6.0717584442315495e-5
cg24997231,1.7370121789214282e-6,-0.3506854517533134,3.0429278773005704e-6
cg09858925,4.4684812063843575e-27,-0.43621864371884783,5.843664957496443e-26
cg24446417,3.4748790844025947e-6,-0.5246231166497259,5.844587253626298e-6
cg22787719,1.954006372760322e-8,-0.4130287714693362,4.325995736019243e-8
cg12697139,7.0107818066114326e-6,-0.38501991868473723,1.1231898297961525e-5
cg14094320,8.290102125429912e-8,-0.3766992027581114,1.7244639069790705e-7
cg21393051,1.7511179286059974e-7,-0.30027917367204765,3.4918864604708246e-7
cg22789976,3.57557915011286e-8,-0.16531619631944527,7.763194370965759e-8
cg18390816,1.2394590240768003e-5,-0.1041806192759035,1.9218450125161416e-5
cg16432022,4.683564697702598e-4,-0.02895539591719016,5.861404781175285e-4
cg12410692,0.0542566554665612,-0.0031088558008650867,0.05947431954001868
cg24640516,1.0862209686231515e-15,-0.3240207587213605,4.458527430820576e-15
cg19403323,4.532461292022694e-38,-0.431204423559549,2.831948962830476e-36
cg22109795,2.7807199648784253e-5,-0.2840798916773518,4.016330976669438e-5
cg20695534,1.008699302328298e-13,-0.3337574542664861,3.590033170944808e-13
cg03047059,4.6877519657502386e-24,-0.41112675525469133,4.345185475945414e-23
cg12706474,4.2360354330599756e-12,-0.40216027628807693,1.3184855674487415e-11
cg09248613,1.9317947842842172e-18,-0.39824751768750277,1.0248232078891428e-17
cg10512769,1.1998716054436466e-8,-0.23688298598349905,2.7061275379457643e-8
cg19234983,3.685760140197058e-7,-0.46301799992166365,7.057749553362584e-7
cg19861165,0.003104815885801697,-0.022870594864775266,0.0036348538510391835
cg04792270,0.01498934116327913,-0.03616480144555001,0.016858012361634596
cg14032261,2.6512333369933477e-6,-0.4363629015605655,4.517808726775533e-6
cg16589830,0.9997536145131467,0.08119471305052306,1
cg19903196,0.0036559743745545785,-0.19848333634293835,0.004262355749739858
cg24296187,4.0534852358745095e-11,-0.5835266303380182,1.183084704657491e-10
cg12417775,0.9999993609861979,0.18182595131796764,1
cg14971089,2.5305304619466215e-10,-0.14890732803037154,6.808620238124323e-10
cg17296707,2.032357547198601e-7,-0.37108644931041734,4.0194457000281826e-7
cg23075506,1.6470430656186697e-32,-0.5313541009762609,3.754813042836076e-31
cg22798214,2.31563966484084e-4,-0.0897942568062349,2.988893737250572e-4
cg10985914,0.0019522536785117187,-0.03600803367337724,0.002317700179908001
cg11790673,2.770427401516351e-5,-0.25187967511266535,4.004893767230578e-5
cg15130102,0.0013818583326027148,-0.11870045630684195,0.0016639507545330333
cg12596505,2.758959178869291e-4,-0.030168383913059926,3.5394404066558887e-4
cg27178922,1.3257576057445739e-7,-0.3267000126462168,2.6753027283386317e-7
cg19082960,1.6957685330585777e-10,-0.2634433242671896,4.666821395219936e-10
cg18345456,2.236272650979297e-6,-0.4424611976535082,3.865360617010321e-6
cg27300185,9.971124734292814e-14,-0.19830027395153924,3.55629755322452e-13
cg06826449,1.5543101228104349e-18,-0.3146821345195424,8.297851826522795e-18
cg18816605,1.4096046017021495e-8,-0.27040555286030504,3.149672798770234e-8
cg22400454,3.4330698688784384e-8,-0.6440549293980566,7.47301789522313e-8
cg15895782,5.8835860756511975e-6,-0.35448767309035056,9.562244421602669e-6
cg22041712,0.2121317535346517,-0.015773803185402113,0.22721667823044914
cg27589988,9.914304951198944e-10,-0.4617027229430388,2.5075610873572143e-9
cg04923840,1.7213860709626928e-8,-0.4780144199099354,3.8160030245914095e-8
cg13916421,5.6867829635695056e-8,-0.20713653301368942,1.206742498055567e-7
cg10219850,1.0565371735745726e-5,-0.2141721954153294,1.653412070334234e-5
cg26036678,6.413243821410736e-6,-0.3334149385152318,1.0373099066845553e-5
cg23218397,5.747678973939792e-24,-0.43105431372037506,5.213083026363672e-23
cg20320200,1.0102049340720303e-4,-0.3080957476255302,1.3622827528213548e-4
cg22612448,3.037922368284269e-6,-0.28909281179047397,5.14730389309217e-6
cg13321105,0.9302562197635126,0.02703982051008491,0.9569160016713693
cg20698667,2.8287815554576384e-12,-0.17515636547899233,8.98710825622794e-12
cg25132662,0.7288021525323859,0.011433301868183643,0.7603520292653897
cg18876728,1.8564028227970238e-7,-0.5134392519542742,3.688753312200918e-7
cg20991819,1.5532721517226933e-16,-0.5112931279165327,6.877611863402058e-16
cg13132121,4.770678771229335e-7,-0.3912429320160474,8.992329706216635e-7
cg09871265,7.907459986095717e-22,-0.3620792395018412,5.676546807039776e-21
cg13962170,2.826769218609133e-22,-0.4015639074589844,2.167618032633458e-21
cg24850334,8.803271746456195e-7,-0.13077533888020737,1.6055264255428759e-6
cg11718886,3.892933582409568e-6,-0.3835903648926269,6.4830986708044825e-6
cg07216884,1.1057982560817866e-6,-0.3542998521594641,1.990908919967955e-6
cg09060784,4.808185073313517e-5,-0.04157698347310912,6.72587746159196e-5
